TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
22680000	20.46	20.66	12319	0.018699999999999994	5.58e-05	3763.8148701111477
22690000	20.46	20.66	12325	0.018662499999999985	5.577500000000001e-05	3765.50316529274
22700000	20.48	20.66	12331	0.01862499999999999	5.575e-05	3767.1921148896217
22710000	20.47	20.66	12337	0.018587499999999993	5.5725000000000006e-05	3768.886722377936
22720000	20.45	20.66	12343	0.018549999999999997	5.5700000000000005e-05	3770.578513308366
22730000	20.46	20.66	12349	0.0185125	5.5675000000000005e-05	3772.270389596621
22740000	20.47	20.66	12355	0.01847499999999999	5.5650000000000004e-05	3773.9610145131746
22750000	20.45	20.66	12361	0.018437499999999996	5.5625000000000004e-05	3775.6522102634112
22760000	20.45	20.66	12367	0.0184	5.56e-05	3777.343177986145
22770000	20.51	20.66	12373	0.01836249999999999	5.5575e-05	3779.0361532409984
22780000	20.53	20.66	12379	0.018324999999999994	5.555e-05	3780.725704562664
22790000	20.57	20.66	12385	0.018287499999999998	5.552500000000001e-05	3782.4315957903864
22800000	20.62	20.66	12391	0.018250000000000002	5.55e-05	3784.1175628264746
22810000	20.61	20.66	12397	0.018212500000000006	5.547500000000001e-05	3785.800037654241
22820000	20.62	20.66	12403	0.018174999999999997	5.545e-05	3787.4834344069163
22830000	20.6	20.66	12409	0.0181375	5.5425000000000006e-05	3789.170987844467
22840000	20.56	20.66	12415	0.01809999999999999	5.5400000000000005e-05	3790.851515261332
22850000	20.57	20.66	12421	0.018062499999999995	5.5375000000000004e-05	3792.5409225742023
22860000	20.56	20.66	12427	0.018024999999999985	5.5350000000000004e-05	3794.225143361092
22870000	20.56	20.66	12433	0.01798749999999999	5.5325e-05	3795.9105499188104
22880000	20.61	20.66	12439	0.017949999999999994	5.53e-05	3797.5966692845027
22890000	20.63	20.66	12446	0.017912499999999998	5.5275e-05	3799.280434536934
22900000	20.64	20.66	12452	0.017875000000000002	5.525e-05	3800.964881960551
22910000	20.62	20.66	12458	0.017837499999999992	5.522500000000001e-05	3802.6536794463796
22920000	20.65	20.66	12464	0.017799999999999996	5.52e-05	3804.3538539449373
22930000	20.65	20.66	12470	0.0177625	5.5175000000000006e-05	3806.044818564256
22940000	20.66	20.66	12476	0.01772499999999999	5.515e-05	3807.738191429774
22950000	20.65	20.66	12482	0.017687499999999995	5.5125000000000005e-05	3809.4332909663517
22960000	20.61	20.66	12488	0.01765	5.5100000000000004e-05	3811.126321967443
22970000	20.6	20.66	12494	0.017612500000000003	5.5075000000000004e-05	3812.81469039917
22980000	20.63	20.66	12501	0.017574999999999993	5.505e-05	3814.5058298428853
22990000	20.68	20.68	12507	0.017537499999999998	5.5025e-05	3816.1919404943783
23000000	20.7	20.7	12513	0.0175	5.5e-05	3817.881117061774
23010000	20.71	20.73	12519	0.017462499999999992	5.4975e-05	3819.5719107190766
23020000	20.71	20.73	12525	0.017424999999999996	5.495e-05	3821.2641360759735
23030000	20.73	20.73	12531	0.017387499999999986	5.492500000000001e-05	3822.9538585940995
23040000	20.73	20.73	12537	0.01734999999999999	5.49e-05	3824.6406248728435
23050000	20.71	20.73	12543	0.017312499999999995	5.4875000000000006e-05	3826.329518846671
23060000	20.69	20.73	12549	0.017275	5.485e-05	3828.0706427296004
23070000	20.69	20.73	12555	0.017237500000000003	5.4825000000000004e-05	3829.8008065104486
23080000	20.67	20.73	12561	0.017199999999999993	5.4800000000000004e-05	3831.534372015794
23090000	20.65	20.73	12567	0.017162499999999997	5.4775e-05	3833.2672678112986
23100000	20.63	20.73	12573	0.017125	5.475e-05	3835.000250971317
23110000	20.63	20.73	12579	0.01708749999999999	5.4725e-05	3836.732130066554
23120000	20.63	20.73	12585	0.017049999999999996	5.47e-05	3838.4685592095057
23130000	20.65	20.73	12592	0.017012499999999986	5.4675e-05	3840.203175075849
23140000	20.64	20.73	12598	0.01697499999999999	5.465e-05	3841.9300456007322
23150000	20.63	20.73	12604	0.016937499999999994	5.4625000000000006e-05	3843.6635899623234
23160000	20.62	20.73	12610	0.0169	5.46e-05	3845.398363451163
23170000	20.64	20.73	12615	0.016862500000000002	5.4575000000000005e-05	3847.1286656141283
23180000	20.66	20.73	12621	0.016824999999999993	5.455e-05	3848.85884471337
23190000	20.64	20.73	12627	0.016787499999999997	5.4525000000000004e-05	3850.5851580341655
23200000	20.62	20.73	12633	0.016749999999999987	5.45e-05	3852.3186597267786
23210000	20.61	20.73	12639	0.01671249999999999	5.4475e-05	3854.0536484122276
23220000	20.63	20.73	12645	0.016674999999999995	5.445e-05	3855.785017263889
23230000	20.58	20.73	12651	0.0166375	5.4425e-05	3857.5143340508143
23240000	20.6	20.73	12657	0.016600000000000004	5.44e-05	3859.2445168654126
23250000	20.59	20.73	12663	0.016562499999999994	5.437500000000001e-05	3860.9755966464677
23260000	20.59	20.73	12669	0.016524999999999998	5.435e-05	3862.7103332281113
23270000	20.59	20.73	12675	0.016487500000000002	5.4325000000000006e-05	3864.443987107277
23280000	20.59	20.73	12681	0.016449999999999992	5.43e-05	3866.1773850679397
23290000	20.56	20.73	12687	0.016412499999999997	5.4275000000000005e-05	3867.911673768361
23300000	20.56	20.73	12693	0.016374999999999987	5.4250000000000004e-05	3869.6473724126818
