Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
114.84515881538391	0	-294.94122	146.05508	137.9839	-729.01013	117.92647058823529	40.55827912017855	40095	40095
226.51269912719727	1	-290.08286	151.34619	143.95697	-652.1765	117.09912536443149	51.35097972549833	40165	80260
313.16330766677856	2	-205.42957	116.28038	138.9482	-611.7844	118.35502958579882	32.92511659972723	40004	120264
394.6882073879242	3	-183.62187	106.8278	163.82513	-500.30966	114.32285714285715	28.338188123492458	40013	160277
476.8005299568176	4	-162.37909	106.66507	206.26921	-508.09824	113.997150997151	37.82856053147123	40013	200290
563.8170330524445	5	-147.52373	107.19956	220.21419	-504.23047	117.3157894736842	57.10977156321378	40122	240412
647.6318011283875	6	-142.24658	98.62729	195.9927	-617.1738	119.18154761904762	74.6901122893476	40045	280457
794.8729650974274	7	-152.42839	99.40231	156.04875	-458.2935	122.83435582822086	63.34061818218707	40044	320501
1025.017422914505	8	-139.81068	95.92867	187.67287	-402.17224	128.81028938906752	45.464088052974304	40060	360561
1175.9134480953217	9	-132.70398	112.962006	197.6124	-491.03137	150.97735849056605	105.23145853175532	40009	400570
1283.741956949234	10	-107.8127	128.48672	189.06334	-424.01382	164.9588477366255	102.3400204610723	40085	440655
1388.484439611435	11	-119.58793	124.696884	202.13715	-389.3902	182.51818181818183	99.83707016190128	40154	480809
1501.845541715622	12	-103.09688	137.74603	211.63773	-417.71243	191.1809523809524	107.21285290329887	40148	520957
1617.2280592918396	13	-97.34338	138.67882	227.60696	-358.92133	215.65591397849462	98.59398601298197	40112	561069
1744.558512687683	14	-110.42496	141.66037	234.86638	-450.26947	242.02409638554218	128.03689000634438	40176	601245
2032.5032579898834	15	-105.30904	145.54305	208.14798	-393.0363	253.36708860759492	138.38514199304484	40032	641277
2319.482285261154	16	-71.22179	141.82655	211.00323	-325.30734	288.75539568345323	165.2163979583741	40137	681414
2593.141196489334	17	-38.641148	143.51936	220.56332	-390.48694	258.38709677419354	175.82107426610554	40050	721464
2828.4089815616608	18	-40.864517	136.40822	239.04549	-379.27777	280.041958041958	214.51652826033097	40046	761510
3062.8990819454193	19	-26.538885	120.1874	231.44621	-314.04517	250.88125	207.88489519067397	40141	801651
3312.7553758621216	20	-18.568111	122.39677	230.56212	-370.7605	251.93710691823898	236.62343529859965	40058	841709
3517.6977491378784	21	-1.5841484	117.06508	243.52303	-273.37402	202.05050505050505	167.56499560549682	40006	881715
3732.908756494522	22	3.4162698	123.60426	229.36333	-297.3113	206.1958762886598	198.6722234086311	40002	921717
3950.7049243450165	23	4.4189525	114.612724	231.45992	-267.89618	200.235	172.48341884076856	40047	961764
4214.442105293274	24	7.9616375	120.29039	220.2598	-289.07104	207.50259067357513	185.39282267108297	40048	1001812
4470.9956407547	25	22.697508	121.912415	262.2675	-204.85991	231.65317919075144	200.42964243104677	40076	1041888
4660.175073862076	26	28.461868	119.334114	259.19922	-239.16553	267.22	235.47687416531303	40083	1081971
4842.790463209152	27	27.787493	118.294205	218.67038	-268.25922	261.31612903225806	207.07632237472592	40504	1122475
5065.176479816437	28	48.792385	127.85645	216.99823	-424.2835	313.6356589147287	251.31970861383738	40459	1162934
5349.316025018692	29	51.90724	114.33389	214.8661	-210.01027	371.1666666666667	280.2155750819688	40086	1203020
5598.953434705734	30	60.918655	128.61859	247.49614	-323.8022	320.776	251.40055255309207	40097	1243117
5852.359536647797	31	47.034405	127.8396	217.76129	-302.8786	338.84033613445376	247.65233774346444	40322	1283439
6076.108113288879	32	57.3795	130.60883	224.82312	-316.58228	375.1682242990654	266.6395055242053	40143	1323582
6318.275170326233	33	43.75929	124.40993	239.04155	-228.44498	409.05	306.267509703527	40905	1364487
6582.87260055542	34	83.34571	114.75282	232.59467	-197.46939	355.1858407079646	273.89060372412195	40136	1404623
6937.878268003464	35	83.20768	113.074165	237.93365	-244.29645	377.69444444444446	305.6123621437159	40791	1445414
