Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
13.293468952178955	0	7.3553596	3.0105062	29.0	4.0	7.355359765051395	3.0105060621360566	5009	5009
30.553654670715332	1	4.16403	0.6313263	7.0	3.0	4.164029975020816	0.6313263300292957	5001	10010
64.98982834815979	2	5.1280737	0.84989804	9.0	3.0	5.128073770491803	0.8498980041797569	5005	15015
85.95134043693542	3	9.968127	1.7782943	17.0	5.0	9.96812749003984	1.7782943391504837	5004	20019
104.80030632019043	4	36.664234	13.133941	85.0	16.0	36.66423357664234	13.133940748879485	5023	25042
122.9120979309082	5	16.128618	2.7223356	25.0	10.0	16.128617363344052	2.7223354508519693	5016	30058
150.90570974349976	6	13.747252	2.4137583	23.0	8.0	13.747252747252746	2.4137582141421303	5004	35062
173.07805395126343	7	14.417868	3.004516	25.0	8.0	14.4178674351585	3.0045159199548763	5003	40065
199.66594576835632	8	16.352942	5.0765004	59.0	7.0	16.352941176470587	5.076500503550931	5004	45069
222.6203739643097	9	24.463415	8.71807	58.0	11.0	24.463414634146343	8.718070834306232	5015	50084
241.673255443573	10	29.42941	12.910473	109.0	10.0	29.429411764705883	12.910472935515767	5003	55087
265.9155738353729	11	22.822727	9.38957	63.0	7.0	22.822727272727274	9.38957022049571	5021	60108
289.1486141681671	12	18.771536	8.700395	88.0	9.0	18.771535580524343	8.700394685268344	5012	65120
315.3285665512085	13	18.444853	6.7972674	53.0	7.0	18.44485294117647	6.7972671828349	5017	70137
339.8887495994568	14	20.341463	8.5476465	64.0	6.0	20.341463414634145	8.547646724396385	5004	75141
365.9973645210266	15	26.780748	11.925797	78.0	10.0	26.780748663101605	11.925797923996344	5008	80149
386.8321499824524	16	33.413334	12.381807	84.0	13.0	33.413333333333334	12.381807443001025	5012	85161
410.96074295043945	17	36.347828	14.574472	94.0	13.0	36.34782608695652	14.574472508371974	5016	90177
429.4150092601776	18	31.086956	12.862093	81.0	11.0	31.08695652173913	12.862092844951281	5005	95182
451.240797996521	19	29.833334	10.560859	86.0	13.0	29.833333333333332	10.560859152159262	5012	100194
476.63193702697754	20	35.85	10.694408	80.0	18.0	35.85	10.69440775091623	5019	105213
497.8622736930847	21	52.66316	15.855008	97.0	20.0	52.66315789473684	15.855007859923223	5003	110216
523.267983675003	22	79.5873	30.039991	190.0	40.0	79.58730158730158	30.03999182076428	5014	115230
547.044629573822	23	85.40678	23.54665	187.0	51.0	85.40677966101696	23.54664943890974	5039	120269
567.3493251800537	24	88.48276	26.520805	179.0	53.0	88.48275862068965	26.520806002282463	5132	125401
588.2206282615662	25	229.78261	97.51564	475.0	117.0	229.7826086956522	97.51564267904791	5285	130686
605.7928292751312	26	435.08334	130.26413	706.0	283.0	435.0833333333333	130.2641280458882	5221	135907
627.3983228206635	27	557.3333	274.8919	1000.0	260.0	557.3333333333334	274.89189794454757	5016	140923
652.0038523674011	28	132.57895	79.625984	368.0	33.0	132.57894736842104	79.62597816599785	5038	145961
673.9387667179108	29	79.57143	44.119865	221.0	24.0	79.57142857142857	44.119863534202416	5013	150974
695.5550982952118	30	71.91428	35.386738	220.0	22.0	71.91428571428571	35.386737974696054	5034	156008
713.1110775470734	31	77.01515	41.024567	258.0	25.0	77.01515151515152	41.024564859931665	5083	161091
735.7046711444855	32	108.319145	63.527878	306.0	42.0	108.31914893617021	63.52788176051376	5091	166182
760.5695073604584	33	147.38235	97.51048	410.0	40.0	147.38235294117646	97.51048652682933	5011	171193
780.3623375892639	34	239.68182	124.86297	547.0	50.0	239.6818181818182	124.86297448280742	5273	176466
803.6803367137909	35	390.6154	244.46191	1000.0	104.0	390.61538461538464	244.46190153431914	5078	181544
829.6710097789764	36	864.3333	190.38441	1000.0	505.0	864.3333333333334	190.38440645762515	5186	186730
854.481283903122	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	192730
878.4536952972412	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	198730
897.9904580116272	39	850.1667	335.0375	1000.0	101.0	850.1666666666666	335.0375186287185	5101	203831
923.7550129890442	40	684.0	341.09384	1000.0	108.0	684.0	341.09382873338535	5472	209303
948.0670459270477	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	215303
972.0678174495697	42	746.875	335.5445	1000.0	153.0	746.875	335.5444968629347	5975	221278
996.8199648857117	43	734.4286	281.269	1000.0	293.0	734.4285714285714	281.2689902885833	5141	226419
1024.5331552028656	44	599.55554	306.26245	1000.0	100.0	599.5555555555555	306.262455025138	5396	231815
1048.2593085765839	45	523.1818	326.2589	1000.0	104.0	523.1818181818181	326.25890950755326	5755	237570
1062.7462418079376	46	505.5	299.0178	1000.0	229.0	505.5	299.0178088341897	5055	242625
1088.5950837135315	47	854.3333	325.72058	1000.0	126.0	854.3333333333334	325.72056872246935	5126	247751
1113.8018825054169	48	821.7143	213.25351	1000.0	464.0	821.7142857142857	213.25351397923032	5752	253503
1134.7965450286865	49	719.5714	258.78003	1000.0	351.0	719.5714285714286	258.78002635600825	5037	258540
1155.4679086208344	50	748.4286	342.89517	1000.0	103.0	748.4285714285714	342.895176461869	5239	263779
1180.5970284938812	51	974.6667	56.64706	1000.0	848.0	974.6666666666666	56.64705542999468	5848	269627
1205.2199983596802	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	275627
1227.6201894283295	53	960.1667	89.07004	1000.0	761.0	960.1666666666666	89.07004110374162	5761	281388
