TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
990000	24.58	25.97	467	0.10899999999999999	0.0001	107.1444132844607
1000000	24.46	25.97	471	0.1	0.0001	108.32913266023
1010000	24.2	25.97	476	0.09996250000000001	0.0001	109.55144715309143
1020000	24.63	25.97	481	0.099925	0.0001	110.72361061970393
1030000	24.35	25.97	485	0.0998875	0.0001	111.90152112245559
1040000	24.17	25.97	490	0.09985000000000001	0.0001	113.09255896011989
1050000	24.24	25.97	495	0.09981250000000001	0.0001	114.26873120864232
1060000	23.88	25.97	500	0.099775	0.0001	115.52640321254731
1070000	24.01	25.97	504	0.0997375	0.0001	116.78422028223673
1080000	23.6	25.97	509	0.09970000000000001	0.0001	118.01810754934947
1090000	23.19	25.97	514	0.0996625	0.0001	119.36646808385849
1100000	23.13	25.97	518	0.099625	0.0001	120.5507087190946
1110000	22.71	25.97	523	0.09958750000000001	0.0001	121.74738658666611
1120000	22.56	25.97	527	0.09955	0.0001	122.95408862431844
1130000	21.64	25.97	532	0.0995125	0.0001	124.11628088553746
1140000	21.73	25.97	537	0.09947500000000001	0.0001	125.31580647627513
1150000	21.96	25.97	542	0.09943750000000001	0.0001	126.49535103638966
1160000	21.75	25.97	546	0.0994	0.0001	127.66719508965811
1170000	21.34	25.97	551	0.0993625	0.0001	128.8516278187434
1180000	21.67	25.97	556	0.09932500000000001	0.0001	130.0394003391266
1190000	21.45	25.97	560	0.0992875	0.0001	131.26944835980734
1200000	21.08	25.97	565	0.09925	0.0001	132.43066534201304
1210000	20.92	25.97	570	0.09921250000000001	0.0001	133.62704292138417
1220000	20.99	25.97	575	0.099175	0.0001	134.80961354970933
1230000	20.51	25.97	579	0.0991375	0.0001	135.99887060721716
1240000	20.74	25.97	584	0.09910000000000001	0.0001	137.22346901098888
1250000	20.49	25.97	589	0.09906250000000001	0.0001	138.43135894139607
1260000	20.22	25.97	593	0.099025	0.0001	139.61114778121313
1270000	20.17	25.97	598	0.0989875	0.0001	140.7873456478119
1280000	20.0	25.97	602	0.09895000000000001	0.0001	141.966519121329
1290000	20.0	25.97	607	0.0989125	0.0001	143.15704739491144
1300000	19.78	25.97	612	0.098875	0.0001	144.3417803088824
1310000	19.54	25.97	616	0.09883750000000001	0.0001	145.51854689915976
1320000	19.76	25.97	621	0.0988	0.0001	146.68742235104244
1330000	19.76	25.97	626	0.0987625	0.0001	147.87783274650573
1340000	19.86	25.97	630	0.09872500000000001	0.0001	149.0692124883334
1350000	19.99	25.97	635	0.09868750000000001	0.0001	150.24250463644663
1360000	19.37	25.97	640	0.09865	0.0001	151.45094967683156
1370000	19.82	25.97	645	0.0986125	0.0001	152.65785367091496
1380000	19.96	25.97	649	0.09857500000000001	0.0001	153.84519158999126
1390000	19.71	25.97	654	0.0985375	0.0001	155.02540058294932
1400000	20.12	25.97	659	0.0985	0.0001	156.20836969216666
1410000	19.89	25.97	663	0.09846250000000001	0.0001	157.37386515537898
1420000	19.71	25.97	668	0.098425	0.0001	158.56743512948353
1430000	19.22	25.97	673	0.0983875	0.0001	159.73268626530964
1440000	19.59	25.97	677	0.09835	0.0001	160.9297547618548
1450000	19.67	25.97	682	0.09831250000000001	0.0001	162.1574984550476
1460000	20.01	25.97	686	0.098275	0.0001	163.3706323345502
1470000	20.46	25.97	691	0.0982375	0.0001	164.55767696698507
1480000	20.43	25.97	696	0.09820000000000001	0.0001	165.8098816871643
1490000	20.61	25.97	700	0.0981625	0.0001	166.97623571952184
1500000	20.57	25.97	705	0.098125	0.0001	168.1562803943952
1510000	20.77	25.97	709	0.09808750000000001	0.0001	169.29680526653925
1520000	21.33	25.97	714	0.09805	0.0001	170.4735074599584
1530000	21.42	25.97	719	0.0980125	0.0001	171.69070296287538
1540000	21.39	25.97	723	0.097975	0.0001	172.8725834965706
1550000	21.23	25.97	728	0.09793750000000001	0.0001	174.04410448471705
1560000	21.7	25.97	733	0.0979	0.0001	175.3461181004842
1570000	21.94	25.97	737	0.0978625	0.0001	176.5226707061132
1580000	21.81	25.97	742	0.09782500000000001	0.0001	177.72192745606105
1590000	22.07	25.97	746	0.0977875	0.0001	178.9247743646304
1600000	22.14	25.97	751	0.09775	0.0001	180.07868240674335
1610000	21.91	25.97	755	0.09771250000000001	0.0001	181.28093502521514
1620000	21.93	25.97	760	0.09767500000000001	0.0001	182.4877920627594
1630000	22.56	25.97	765	0.0976375	0.0001	183.69421355724336
1640000	23.33	25.97	769	0.0976	0.0001	184.8713382045428
1650000	23.92	25.97	774	0.09756250000000001	0.0001	186.08330035209656
1660000	23.93	25.97	779	0.097525	0.0001	187.2915224234263
1670000	23.95	25.97	783	0.0974875	0.0001	188.48905331691105
1680000	24.24	25.97	788	0.09745000000000001	0.0001	189.70761144955952
1690000	24.23	25.97	792	0.0974125	0.0001	190.88652165730795
1700000	24.57	25.97	797	0.097375	0.0001	192.03423676490783
1710000	24.75	25.97	802	0.09733750000000001	0.0001	193.23112998008727
1720000	25.08	25.97	806	0.09730000000000001	0.0001	194.3884975671768
1730000	24.82	25.97	811	0.0972625	0.0001	195.5411559343338
1740000	24.76	25.97	816	0.097225	0.0001	196.72035485108694
1750000	24.49	25.97	820	0.09718750000000001	0.0001	197.86362370649974
1760000	24.74	25.97	825	0.09715	0.0001	199.04569617907205
1770000	24.5	25.97	830	0.0971125	0.0001	200.19921402136484
1780000	24.59	25.97	834	0.09707500000000001	0.0001	201.3812482992808
1790000	24.73	25.97	839	0.0970375	0.0001	202.60974092880886
1800000	24.45	25.97	844	0.097	0.0001	203.837577799956
1810000	24.49	25.97	848	0.09696250000000001	0.0001	205.0586003700892
1820000	24.55	25.97	853	0.09692500000000001	0.0001	206.2229487657547
1830000	24.23	25.97	857	0.0968875	0.0001	207.38792205254236
1840000	24.0	25.97	862	0.09685	0.0001	208.5889162659645
1850000	23.6	25.97	867	0.09681250000000001	0.0001	209.7310626467069
1860000	22.84	25.97	871	0.096775	0.0001	210.89160538911818
1870000	22.59	25.97	876	0.0967375	0.0001	212.08754779895148
1880000	22.8	25.97	880	0.09670000000000001	0.0001	213.2899795214335
1890000	22.9	25.97	885	0.0966625	0.0001	214.451884273688
1900000	22.78	25.97	889	0.096625	0.0001	215.6687753200531
1910000	23.13	25.97	894	0.0965875	0.0001	216.8515387614568
1920000	22.73	25.97	899	0.09655000000000001	0.0001	218.02366855541865
1930000	23.11	25.97	903	0.0965125	0.0001	219.2083917101224
1940000	23.46	25.97	908	0.096475	0.0001	220.4089809258779
1950000	24.09	25.97	912	0.09643750000000001	0.0001	221.61880406538646
1960000	24.49	25.97	917	0.0964	0.0001	222.8066102941831
1970000	24.85	25.97	921	0.0963625	0.0001	224.00154922008514
1980000	25.08	25.97	926	0.09632500000000001	0.0001	225.16633997758228
1990000	24.8	25.97	931	0.0962875	0.0001	226.32247143586477
2000000	24.65	25.97	936	0.09625	0.0001	227.52738999128343
2010000	25.19	25.97	940	0.0962125	0.0001	228.67752790053686
2020000	25.11	25.97	945	0.09617500000000001	0.0001	229.86129726171492
2030000	25.01	25.97	949	0.0961375	0.0001	231.0634104847908
2040000	25.25	25.97	954	0.0961	0.0001	232.23190868695576
2050000	26.07	26.07	959	0.09606250000000001	0.0001	233.4284469882647
2060000	26.52	26.52	964	0.096025	0.0001	234.60716180404026
2070000	26.57	26.57	968	0.0959875	0.0001	235.80095308621725
2080000	27.09	27.09	973	0.09595000000000001	0.0001	237.0083495259285
2090000	27.12	27.28	978	0.09591250000000001	0.0001	238.16835729281107
2100000	27.03	27.3	983	0.095875	0.0001	239.32886051336925
2110000	26.79	27.3	988	0.0958375	0.0001	240.51987076600392
2120000	26.45	27.3	992	0.09580000000000001	0.0001	241.70692069530486
2130000	26.59	27.3	997	0.0957625	0.0001	242.88998035987217
2140000	26.6	27.3	1002	0.095725	0.0001	244.2017176349958
2150000	26.46	27.3	1007	0.09568750000000001	0.0001	245.35481121142706
2160000	26.29	27.3	1011	0.09565	0.0001	246.56519425710042
2170000	25.96	27.3	1016	0.0956125	0.0001	247.75658595959345
2180000	26.22	27.3	1021	0.09557500000000001	0.0001	248.90415087938308
2190000	25.82	27.3	1026	0.09553750000000001	0.0001	250.07088038921356
2200000	25.99	27.3	1030	0.0955	0.0001	251.24485094944637
2210000	25.86	27.3	1035	0.0954625	0.0001	252.43131888310114
2220000	25.95	27.3	1040	0.09542500000000001	0.0001	253.5981903910637
2230000	26.28	27.3	1045	0.0953875	0.0001	254.75709751447042
2240000	26.34	27.3	1050	0.09535	0.0001	255.9485645532608
2250000	26.53	27.3	1054	0.09531250000000001	0.0001	257.1131071805954
2260000	26.11	27.3	1059	0.095275	0.0001	258.30328184366226
2270000	25.94	27.3	1064	0.0952375	0.0001	259.45447388092674
2280000	26.03	27.3	1069	0.0952	0.0001	260.657028734684
2290000	26.05	27.3	1073	0.09516250000000001	0.0001	261.8494729479154
2300000	25.94	27.3	1078	0.095125	0.0001	263.0173102736473
2310000	26.19	27.3	1083	0.0950875	0.0001	264.1889287630717
2320000	26.42	27.3	1088	0.09505000000000001	0.0001	265.42354861895245
2330000	26.51	27.3	1093	0.0950125	0.0001	266.60781301259993
2340000	26.77	27.3	1097	0.094975	0.0001	267.7952635884285
2350000	27.35	27.35	1102	0.09493750000000001	0.0001	268.9698830882708
2360000	27.6	27.6	1107	0.09490000000000001	0.0001	270.1406428019206
2370000	28.3	28.3	1112	0.0948625	0.0001	271.29108872810997
2380000	29.15	29.15	1117	0.094825	0.0001	272.44566825628283
2390000	29.34	29.41	1121	0.09478750000000001	0.0001	273.6270820776621
2400000	30.16	30.16	1126	0.09475	0.0001	274.810084426403
2410000	30.81	30.84	1131	0.0947125	0.0001	275.9932417551676
2420000	31.61	31.61	1136	0.09467500000000001	0.0001	277.21302716732026
2430000	32.2	32.2	1141	0.0946375	0.0001	278.38758455912273
2440000	32.39	32.44	1145	0.0946	0.0001	279.56053107976913
2450000	32.86	32.86	1150	0.09456250000000001	0.0001	280.727081934611
2460000	33.59	33.59	1155	0.094525	0.0001	281.9090365568797
2470000	33.75	33.75	1160	0.0944875	0.0001	283.0904034415881
2480000	34.06	34.06	1164	0.09445	0.0001	284.30216054916383
2490000	35.15	35.15	1169	0.09441250000000001	0.0001	285.50118600527446
2500000	35.54	35.59	1174	0.094375	0.0001	286.67876697381337
2510000	36.01	36.01	1179	0.0943375	0.0001	287.8955804904302
2520000	35.87	36.19	1184	0.09430000000000001	0.0001	289.0955603679021
2530000	36.29	36.29	1188	0.0942625	0.0001	290.2609527627627
2540000	36.62	36.62	1193	0.094225	0.0001	291.4248031695684
2550000	36.58	36.79	1198	0.09418750000000001	0.0001	292.62989430824916
2560000	36.4	36.79	1202	0.09415000000000001	0.0001	293.7921488324801
2570000	36.74	36.79	1207	0.0941125	0.0001	294.9647431254387
2580000	36.49	36.79	1212	0.094075	0.0001	296.1502568523089
2590000	36.52	36.91	1217	0.09403750000000001	0.0001	297.3381144364675
2600000	36.13	36.91	1221	0.094	0.0001	298.5118834932645
2610000	35.89	36.91	1226	0.0939625	0.0001	299.709695426623
2620000	35.89	36.91	1231	0.09392500000000001	0.0001	300.87181175549824
2630000	35.82	36.91	1236	0.0938875	0.0001	302.0303667744001
2640000	35.29	36.91	1240	0.09385	0.0001	303.2101921637853
2650000	34.87	36.91	1245	0.09381250000000001	0.0001	304.3884853402773
2660000	35.01	36.91	1250	0.09377500000000001	0.0001	305.56357440551125
2670000	34.34	36.91	1254	0.0937375	0.0001	306.7642257054647
2680000	34.3	36.91	1259	0.0937	0.0001	307.985017935435
2690000	34.15	36.91	1264	0.09366250000000001	0.0001	309.17579406897227
2700000	33.23	36.91	1269	0.093625	0.0001	310.33589484294254
2710000	32.63	36.91	1273	0.0935875	0.0001	311.4954859574636
2720000	32.53	36.91	1278	0.09355000000000001	0.0001	312.67469164927803
2730000	32.92	36.91	1283	0.0935125	0.0001	313.85709797938665
2740000	32.84	36.91	1287	0.093475	0.0001	315.029814684391
2750000	32.8	36.91	1292	0.0934375	0.0001	316.1901340842247
2760000	32.95	36.91	1297	0.09340000000000001	0.0001	317.346424082915
2770000	33.1	36.91	1302	0.0933625	0.0001	318.5108898162842
