TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
880000	4508.0	4508.0	789	0.20799999999999996	0.0001	67.07213029464086
890000	4623.0	4623.0	795	0.19899999999999995	0.0001	67.84827222824097
900000	4747.0	4747.0	803	0.18999999999999995	0.0001	68.62631391684214
910000	4885.0	4885.0	809	0.18099999999999994	0.0001	69.40424348910649
920000	4940.0	4952.0	816	0.17199999999999993	0.0001	70.18374507427215
930000	4998.0	4998.0	823	0.16299999999999992	0.0001	70.96411719322205
940000	5098.0	5098.0	830	0.15400000000000003	0.0001	71.74361300468445
950000	5288.0	5288.0	837	0.14500000000000002	0.0001	72.52526511351267
960000	5441.0	5441.0	844	0.136	0.0001	73.30659956137339
970000	5572.0	5572.0	850	0.127	0.0001	74.08820553620656
980000	5710.0	5710.0	854	0.118	0.0001	74.87183663845062
990000	5789.0	5789.0	859	0.10899999999999999	0.0001	75.65754065116246
1000000	5840.0	5880.0	865	0.1	0.0001	76.44296779632569
1010000	5929.0	5929.0	870	0.09996250000000001	0.0001	77.22596327066421
1020000	6055.0	6055.0	875	0.099925	0.0001	78.01010604699452
1030000	6263.0	6263.0	881	0.0998875	0.0001	78.79844172000885
1040000	6471.0	6471.0	886	0.09985000000000001	0.0001	79.58583859205245
1050000	6646.0	6646.0	891	0.09981250000000001	0.0001	80.36880989074707
1060000	6790.0	6790.0	896	0.099775	0.0001	81.15437146822612
1070000	7026.0	7026.0	902	0.0997375	0.0001	81.93841764529546
1080000	7088.0	7088.0	907	0.09970000000000001	0.0001	82.72192359765371
1090000	7208.0	7208.0	913	0.0996625	0.0001	83.50542933543524
1100000	7498.0	7498.0	918	0.099625	0.0001	84.28867177565893
1110000	7663.0	7663.0	923	0.09958750000000001	0.0001	85.07301430304845
1120000	7824.0	7824.0	929	0.09955	0.0001	85.85652287801106
1130000	7871.0	7871.0	934	0.0995125	0.0001	86.63997892936071
1140000	8123.0	8123.0	938	0.09947500000000001	0.0001	87.41901843945185
1150000	8209.0	8226.0	943	0.09943750000000001	0.0001	88.2012352267901
1160000	8271.0	8305.0	948	0.0994	0.0001	88.98467375437419
1170000	8236.0	8305.0	953	0.0993625	0.0001	89.76455836693445
1180000	8289.0	8305.0	958	0.09932500000000001	0.0001	90.54820014635722
1190000	8440.0	8440.0	962	0.0992875	0.0001	91.32863932847977
1200000	8553.0	8553.0	967	0.09925	0.0001	92.10828940868377
1210000	8556.0	8601.0	972	0.09921250000000001	0.0001	92.88831844727198
1220000	8568.0	8628.0	978	0.099175	0.0001	93.67127202351888
1230000	8539.0	8628.0	983	0.0991375	0.0001	94.45298349062601
1240000	8607.0	8628.0	988	0.09910000000000001	0.0001	95.23339326381684
1250000	8516.0	8628.0	994	0.09906250000000001	0.0001	96.0249549349149
1260000	8488.0	8628.0	999	0.099025	0.0001	96.81417448918025
1270000	8715.0	8715.0	1004	0.0989875	0.0001	97.66271274487177
1280000	8804.0	8804.0	1009	0.09895000000000001	0.0001	98.44320840438208
1290000	8813.0	8879.0	1015	0.0989125	0.0001	99.22306414445241
1300000	8777.0	8879.0	1019	0.098875	0.0001	100.00505377054215
1310000	9043.0	9043.0	1023	0.09883750000000001	0.0001	100.78619808753332
1320000	9284.0	9284.0	1027	0.0988	0.0001	101.56396429141363
1330000	9400.0	9427.0	1032	0.0987625	0.0001	102.34469517072041
1340000	9510.0	9510.0	1037	0.09872500000000001	0.0001	103.12324437300364
1350000	9583.0	9583.0	1041	0.09868750000000001	0.0001	103.90314251184464
1360000	9641.0	9654.0	1046	0.09865	0.0001	104.67956169446309
1370000	9903.0	9903.0	1050	0.0986125	0.0001	105.45619893074036
1380000	10037.0	10037.0	1055	0.09857500000000001	0.0001	106.23405690193177
1390000	10130.0	10130.0	1059	0.0985375	0.0001	107.0126147945722
1400000	10115.0	10195.0	1063	0.0985	0.0001	107.78991313378016
1410000	10339.0	10339.0	1067	0.09846250000000001	0.0001	108.56515137354533
1420000	10512.0	10512.0	1070	0.098425	0.0001	109.3419757604599
1430000	10656.0	10663.0	1075	0.0983875	0.0001	110.12042063872019
1440000	10687.0	10687.0	1079	0.09835	0.0001	110.89584981997808
1450000	10788.0	10788.0	1084	0.09831250000000001	0.0001	111.67128226757049
1460000	10815.0	10859.0	1088	0.098275	0.0001	112.44480749766032
