TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
60000	218.0	243.5	252	0.946	0.0001	6.28429956038793
70000	232.0	243.5	293	0.9369999999999999	0.0001	8.027004532019298
80000	244.5	254.5	331	0.9279999999999999	0.0001	9.762510820229847
90000	266.5	274.0	371	0.919	0.0001	11.540028222401936
100000	259.5	274.0	412	0.91	0.0001	13.238361513614654
110000	252.5	274.0	452	0.901	0.0001	15.042554040749868
120000	253.0	274.0	492	0.892	0.0001	16.729813655217487
130000	263.0	274.0	532	0.883	0.0001	18.54378662109375
140000	241.0	274.0	576	0.874	0.0001	20.30136634906133
150000	232.5	274.0	617	0.865	0.0001	21.97572861512502
160000	232.0	274.0	659	0.856	0.0001	23.71174761454264
170000	260.5	274.0	700	0.847	0.0001	25.47676233847936
180000	246.5	274.0	744	0.838	0.0001	27.296531224250792
190000	233.5	274.0	788	0.829	0.0001	29.104587026437123
200000	221.0	274.0	830	0.82	0.0001	30.930707450707754
210000	222.0	274.0	872	0.8109999999999999	0.0001	32.69652669429779
220000	231.0	274.0	916	0.802	0.0001	34.50504880746205
230000	276.0	276.0	955	0.7929999999999999	0.0001	36.27124959230423
240000	286.0	286.0	996	0.784	0.0001	38.088920907179514
250000	282.0	297.5	1036	0.775	0.0001	39.94572654167811
260000	272.0	297.5	1078	0.766	0.0001	41.68428270022074
270000	276.5	297.5	1121	0.757	0.0001	43.48792244990667
280000	279.0	297.5	1162	0.748	0.0001	45.26395478645961
290000	274.5	297.5	1207	0.739	0.0001	47.09362495740255
300000	269.0	297.5	1250	0.73	0.0001	48.92436652580897
310000	272.0	297.5	1295	0.721	0.0001	50.73847451210022
320000	295.0	301.5	1333	0.712	0.0001	52.54839870929718
330000	323.5	328.5	1373	0.703	0.0001	54.332902081807454
340000	317.5	343.5	1417	0.694	0.0001	56.22584598064422
350000	312.5	343.5	1460	0.685	0.0001	57.99780358076096
360000	318.5	343.5	1502	0.6759999999999999	0.0001	59.82256636619568
370000	312.0	343.5	1547	0.667	0.0001	61.630113355318706
380000	323.0	343.5	1588	0.6579999999999999	0.0001	63.4312095840772
390000	340.5	343.5	1628	0.649	0.0001	65.21438560485839
400000	352.0	361.0	1669	0.6399999999999999	0.0001	67.03339502016703
410000	379.0	381.5	1708	0.631	0.0001	68.81995929479599
420000	395.5	402.5	1745	0.622	0.0001	70.6832414229711
430000	418.5	421.0	1786	0.613	0.0001	72.54278504451116
440000	383.5	421.0	1828	0.604	0.0001	74.43969360987346
450000	367.0	421.0	1871	0.595	0.0001	76.3039165377617
460000	350.0	421.0	1914	0.586	0.0001	78.21770216226578
470000	400.5	421.0	1953	0.577	0.0001	80.1464155515035
480000	403.0	421.0	1996	0.5680000000000001	0.0001	82.02441164255143
490000	409.5	421.0	2035	0.5589999999999999	0.0001	83.86990467309951
500000	454.5	456.5	2072	0.55	0.0001	85.71673442522685
510000	467.5	477.0	2111	0.5409999999999999	0.0001	87.59055468638738
520000	474.0	500.5	2148	0.532	0.0001	89.54084314902623
530000	486.5	500.5	2187	0.5229999999999999	0.0001	91.4180096745491
540000	486.0	505.5	2224	0.514	0.0001	93.30989808241526
550000	518.0	518.0	2258	0.5049999999999999	0.0001	95.16297009388606
560000	546.5	557.0	2293	0.4959999999999999	0.0001	97.06789692640305
570000	570.5	570.5	2329	0.487	0.0001	98.94927952686946
580000	577.5	577.5	2364	0.478	0.0001	100.81096351544062
590000	553.0	578.0	2402	0.469	0.0001	102.75284978548686
600000	575.0	578.5	2436	0.45999999999999996	0.0001	104.62089052995046
610000	579.5	602.0	2470	0.45099999999999996	0.0001	106.48686190446217
620000	584.5	602.0	2506	0.44199999999999995	0.0001	108.42494675715764
630000	626.5	626.5	2538	0.43299999999999994	0.0001	110.3134526570638
640000	644.5	647.0	2571	0.42399999999999993	0.0001	112.15675944884619
650000	709.5	712.0	2601	0.4149999999999999	0.0001	114.07169863382975
660000	720.5	739.0	2633	0.4059999999999999	0.0001	115.95115591287613
670000	722.5	739.0	2664	0.3969999999999999	0.0001	117.86422354777655
